temperature,topic,source,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,model_id
0.4499999999999999,Childhood home is up for sale again.,google,0.7460343374435073,"[-0.15247453962053573, 0.30277054398148145, 0.5791217041015625, 0.6687907466182003, 1.1537569486177885, 0.8359323559385358, 0.7742781501549941, 0.7140801934634938, 1.3548057729547673, 0.792869861309345, 0.8217559814453125, 1.1067243303571428]","[-69.8270263671875, -51.016845703125, -58.90948486328125, -70.3645248413086, -47.5189208984375, -69.35148620605469, -47.63077676296234, -86.21407127380371, -47.07909965515137, -44.53369903564453, -45.9443359375, -41.208984375]","[-65.5577392578125, -59.191650390625, -73.38752746582031, -88.421875, -77.5166015625, -96.93725395202637, -67.76200866699219, -110.4927978515625, -76.88482666015625, -65.1483154296875, -62.37945556640625, -56.703125]",allenai/OLMo-2-1124-13B
0.4999999999999999,Old friend calls after twenty years of silence.,google,0.9031857521624899,"[0.29719797770182294, 1.1526482899983723, 1.3892105102539063, 0.6595348011363636, 1.3935633223989736, 1.4865080180921053, 0.40264892578125, 1.6369425455729167, 0.2390625, 1.3133087158203125, 0.1237752941938547, 0.743828125]","[-68.35064697265625, -41.90089416503906, -34.42036437988281, -53.36328125, -41.61660647392273, -47.01416015625, -41.4849853515625, -52.3740234375, -53.623046875, -39.9019775390625, -69.00574696063995, -45.572998046875]","[-75.4833984375, -69.564453125, -62.20457458496094, -67.873046875, -73.66856288909912, -75.2578125, -50.34326171875, -91.66064453125, -58.404296875, -66.16815185546875, -72.22390460968018, -64.168701171875]",allenai/OLMo-2-1124-13B
0.4999999999999999,You find someone’s wallet and recognize the photo inside.,google,0.5992651928220719,"[-0.3360630382191051, 0.28318568638392855, 0.4851505055147059, 0.7380638122558594, 0.782877524693807, 1.2560676125919117, 0.5295003255208334, 0.4460639953613281, 0.8536907693614131, 0.637853227163616, 0.593804677327474, 0.9209872159090909]","[-67.07754516601562, -45.645263671875, -24.788604736328125, -38.592620849609375, -38.13618850708008, -31.9085693359375, -50.8271484375, -39.430938720703125, -49.470703125, -33.67579734325409, -63.32618713378906, -45.9345703125]","[-59.68415832519531, -51.5921630859375, -33.036163330078125, -56.30615234375, -56.925249099731445, -53.26171875, -63.53515625, -50.136474609375, -69.1055908203125, -45.79500865936279, -77.57749938964844, -66.1962890625]",allenai/OLMo-2-1124-13B
0.4999999999999999,Neighbor asks you to keep a strange secret.,google,0.8860396650846466,"[0.1770682956861413, 0.6054975390434265, 1.0646558489118303, 0.8249340240771954, 0.7728893573467548, 0.9622271137852823, 1.293733142671131, 1.2422318892045454, 0.546241455078125, 1.6110894339425224, 0.6443187168666294, 0.887589164402174]","[-66.123291015625, -58.718398571014404, -33.29286193847656, -61.70847272872925, -67.67636108398438, -56.144317626953125, -55.66656494140625, -50.2099609375, -63.8229866027832, -42.15959930419922, -71.26307678222656, -57.802978515625]","[-70.19586181640625, -73.25033950805664, -55.650634765625, -83.15675735473633, -87.771484375, -85.97335815429688, -82.8349609375, -77.5390625, -77.47902297973633, -75.99247741699219, -89.30400085449219, -78.217529296875]",allenai/OLMo-2-1124-13B
0.4999999999999999,You overhear a conversation not meant for you.,google,0.6954566911630661,"[0.17515804893092105, 0.3224400111607143, 0.2898915608723958, 0.7280731201171875, 0.9659862518310547, 1.2341468447730655, 0.860603556913488, 0.8581640625, 0.8116577372831457, 0.8282645089285714, 0.7967781843962493, 0.47431640625]","[-51.2513427734375, -50.509033203125, -67.14111328125, -49.908447265625, -57.98429870605469, -38.923736572265625, -27.408367156982422, -64.439208984375, -35.86584281921387, -39.388671875, -63.53433132171631, -49.6328125]","[-54.579345703125, -57.2802734375, -74.0985107421875, -61.5576171875, -81.16796875, -64.8408203125, -42.03862762451172, -85.893310546875, -49.664024353027344, -56.7822265625, -85.04734230041504, -59.119140625]",allenai/OLMo-2-1124-13B
0.4999999999999999,Unexpected letter arrives with no return address or name.,google,0.7108196620549837,"[-0.05069227779612822, 0.688219572368421, 1.0099051339285714, 0.5609422163529829, 0.7530988057454427, 0.6146918402777778, 1.0480608258928572, 0.5208015441894531, 1.1871914333767362, 0.902587890625, 0.7198910920516305, 0.5751378676470589]","[-42.001678466796875, -43.697265625, -39.3876953125, -28.675323486328125, -24.63532257080078, -31.52880859375, -32.130859375, -35.66302490234375, -36.73358154296875, -25.677734375, -37.2406005859375, -50.744140625]","[-41.139909744262695, -56.7734375, -60.595703125, -41.01605224609375, -38.19110107421875, -42.59326171875, -46.8037109375, -43.995849609375, -58.10302734375, -40.119140625, -53.798095703125, -60.521484375]",allenai/OLMo-2-1124-13B
0.4999999999999999,A chance meeting changes your entire daily routine.,google,0.883326241937075,"[-0.12960379464285715, 0.7249334716796875, 0.9777018229166666, 1.266845703125, 1.2231597900390625, 0.6197148429022895, 0.8264213289533343, 1.3936466890222885, 0.8044921875, 0.8499102365402949, 1.1593663832720589]","[-55.48876953125, -56.98124694824219, -64.9287109375, -38.7900390625, -54.01033020019531, -41.194448471069336, -53.28877639770508, -37.173789978027344, -44.89453125, -45.19564151763916, -30.908935546875]","[-52.76708984375, -75.10458374023438, -94.259765625, -53.9921875, -89.48196411132812, -52.34931564331055, -76.42857360839844, -60.86578369140625, -60.984375, -63.04375648498535, -50.6181640625]",allenai/OLMo-2-1124-13B
0.4999999999999999,You help a stranger and they never say thanks.,google,1.0208445866130507,"[-0.082275390625, 0.8361314626840445, 1.1644557606090198, 0.9604114034901494, 1.1860530593178489, 1.120387684215199, 1.482666015625, 1.0485197368421053, 0.9601665296052632, 1.5574381510416666, 1.2780133088429768, 0.7381673177083333]","[-61.9925537109375, -48.60899353027344, -48.17811584472656, -61.53285217285156, -32.44914531707764, -30.985504150390625, -30.36279296875, -51.625, -30.9462890625, -21.404541015625, -44.40383768081665, -63.9605712890625]","[-60.1824951171875, -70.3484115600586, -73.796142578125, -83.622314453125, -58.54231262207031, -55.634033203125, -54.08544921875, -71.546875, -49.189453125, -44.76611328125, -75.0761570930481, -86.1055908203125]",allenai/OLMo-2-1124-13B
0.4999999999999999,Lost phone reveals someone’s hidden double life.,google,1.1700907104785487,"[0.08156854966107537, 0.7593956643884833, 1.240875244140625, 1.8318507982336956, 0.988677978515625, 0.8372165298461914, 1.5635466399016205, 2.0287272135416665, 0.9339920847039473, 1.4973827362060548, 1.3856862386067708, 0.9632161458333334, 1.0990434126420454]","[-50.19162940979004, -62.82825803756714, -46.6099853515625, -55.3848876953125, -44.9842529296875, -71.87439632415771, -79.4075927734375, -73.177001953125, -33.412841796875, -47.173545837402344, -36.1822509765625, -58.9775390625, -48.671142578125]","[-51.57829475402832, -79.53496265411377, -73.90924072265625, -97.5174560546875, -65.74649047851562, -92.8048095703125, -121.62335205078125, -127.95263671875, -51.15869140625, -77.12120056152344, -69.438720703125, -79.205078125, -72.85009765625]",allenai/OLMo-2-1124-13B
0.4999999999999999,You see someone you know pretending not to notice.,google,0.7879257665731259,"[0.1481051974826389, 0.6542080965909091, 0.7382840243252841, 0.8969033282736073, 1.0001713679387019, 0.8143892288208008, 0.7186328125, 0.7351548936631944, 1.29755859375, 0.7762883504231771, 0.6566716974431818, 1.0187416076660156]","[-61.5921630859375, -42.283935546875, -33.593017578125, -53.92115020751953, -59.314056396484375, -41.32167625427246, -57.685546875, -45.3856201171875, -43.26220703125, -23.59638214111328, -60.15869140625, -26.249652862548828]","[-64.258056640625, -56.676513671875, -49.83526611328125, -74.5499267578125, -85.31851196289062, -55.980682373046875, -75.6513671875, -58.618408203125, -69.21337890625, -39.8984375, -74.60546875, -37.455810546875]",allenai/OLMo-2-1124-13B
0.4999999999999999,Childhood home is up for sale again.,google,0.5574350270544906,"[-0.1349154385653409, 0.4279448410560345, 0.5568443298339844, 0.6302529696760506, 0.2648669827368952, 0.5746716719407302, 0.8865537290219907, 0.8671987397330148, 0.5937703450520834, 0.5793988627772177, 0.6269319974459134, 0.8157012939453125]","[-53.6171875, -68.804443359375, -55.741905212402344, -63.965736389160156, -84.97039794921875, -64.69391632080078, -47.57177734375, -59.99718523025513, -48.5050048828125, -69.37042236328125, -57.19927978515625, -46.25714111328125]","[-50.6490478515625, -81.21484375, -72.44723510742188, -82.24307250976562, -93.1812744140625, -79.63537979125977, -71.50872802734375, -78.20835876464844, -62.7554931640625, -87.331787109375, -73.49951171875, -62.5711669921875]",allenai/OLMo-2-1124-13B
0.5499999999999999,Old friend calls after twenty years of silence.,google,0.7781689710956406,"[-0.062079535590277776, 0.6307861328125, 0.60186767578125, 1.0491812569754464, 0.7291153617527174, 1.68321533203125, 1.0374335413393767, 0.8476750300480769, 0.2767372131347656, 0.7001439144736842, 0.8371823766957158, 1.0067693536931819]","[-45.93798828125, -34.0518798828125, -30.6181640625, -47.066314697265625, -53.1927490234375, -42.98681640625, -28.033525466918945, -32.557373046875, -30.81951904296875, -37.29150390625, -47.40512180328369, -42.93505859375]","[-44.820556640625, -43.513671875, -40.248046875, -69.09912109375, -69.96240234375, -76.651123046875, -51.89449691772461, -43.5771484375, -35.247314453125, -50.59423828125, -66.66031646728516, -65.083984375]",allenai/OLMo-2-1124-13B
0.5499999999999999,You find someone’s wallet and recognize the photo inside.,google,0.8445358164065827,"[0.049779510498046874, 1.2024085521697998, 0.3576689220610119, 0.5638828958783831, 0.7694619042532784, 0.8197985197368421, 1.593528346011513, 1.0166965060763888, 0.748778502146403, 1.143175443013509, 1.0247148786272322]","[-59.71479797363281, -41.718570709228516, -61.72296142578125, -41.92408561706543, -54.10274887084961, -43.611328125, -38.53924560546875, -28.998046875, -43.741212368011475, -33.26706600189209, -49.397743225097656]","[-60.71038818359375, -60.95710754394531, -69.2340087890625, -57.712806701660156, -75.6476821899414, -59.1875, -68.8162841796875, -47.298583984375, -59.46556091308594, -57.27375030517578, -70.91675567626953]",allenai/OLMo-2-1124-13B
0.5499999999999999,Neighbor asks you to keep a strange secret.,google,0.6991919870932474,"[0.1481693458557129, 0.24533615112304688, 0.9733612060546875, 0.5021733601888021, 0.7706413586934407, 0.49345468591760705, 1.003572252061632, 1.0058997369581653, 0.8955792878803454, 0.93804931640625, 0.8874405570652174, 0.5266265869140625]","[-69.3835096359253, -43.7921257019043, -59.60284423828125, -54.31968688964844, -60.63720226287842, -52.705352783203125, -42.385894775390625, -56.7083740234375, -51.67494201660156, -52.3603515625, -47.7080078125, -57.9786376953125]","[-73.08774328231812, -47.47216796875, -79.070068359375, -69.3848876953125, -83.75644302368164, -66.02862930297852, -60.4501953125, -87.89126586914062, -68.69094848632812, -67.369140625, -68.119140625, -70.61767578125]",allenai/OLMo-2-1124-13B
0.5499999999999999,You overhear a conversation not meant for you.,google,0.7371779845182136,"[-0.03443025287828947, -0.03711579975328947, 1.0380154564267112, 1.1936613384046053, 0.47244027944711536, 1.1637369791666667, 0.8632748252467105, 1.1599475940068562, 0.49790191650390625, 1.3443467881944444, 0.428558349609375, 0.75579833984375]","[-58.6690673828125, -64.7916259765625, -37.878662109375, -51.9989013671875, -71.919189453125, -36.1708984375, -27.765869140625, -60.224764823913574, -47.1519775390625, -38.73828125, -48.269775390625, -37.953369140625]","[-58.014892578125, -64.08642578125, -59.67698669433594, -74.678466796875, -84.20263671875, -57.1181640625, -44.1680908203125, -88.06350708007812, -55.118408203125, -62.9365234375, -55.126708984375, -53.0693359375]",allenai/OLMo-2-1124-13B
0.5499999999999999,Unexpected letter arrives with no return address or name.,google,0.6926213752109451,"[0.0757947497897678, 0.7512811819712321, 0.8427494594029018, 1.055387951078869, 0.8918619791666667, 0.5087776184082031, 0.38238525390625, 0.5434010093276566, 1.0760910931755514, 0.7984834558823529]","[-61.196502685546875, -37.957300662994385, -31.210647583007812, -35.60162353515625, -38.4541015625, -46.12974548339844, -39.00390625, -66.91219854354858, -37.661529541015625, -14.67205810546875]","[-62.560808181762695, -51.48036193847656, -48.90838623046875, -57.7647705078125, -51.83203125, -56.3052978515625, -45.1220703125, -87.01803588867188, -55.955078125, -28.24627685546875]",allenai/OLMo-2-1124-13B
0.5499999999999999,A chance meeting changes your entire daily routine.,google,0.9051923730232508,"[0.12523251488095238, 0.3542492013228567, 0.8352721532185873, 1.1991648180731411, 0.7575852767280911, 1.8074886924342106, 1.1221094546110735, 0.7928619384765625, 1.01478910446167, 0.8480902777777778, 0.8734024047851563, 1.1320626395089286]","[-64.630859375, -46.279778480529785, -64.95319366455078, -55.805030822753906, -31.539405822753906, -58.90869140625, -56.20234680175781, -43.575592041015625, -26.899551391601562, -52.734375, -56.672821044921875, -48.697265625]","[-67.2607421875, -53.01051330566406, -84.99972534179688, -90.580810546875, -48.9638671875, -93.2509765625, -82.0108642578125, -61.0185546875, -43.13617706298828, -68.0, -74.140869140625, -64.546142578125]",allenai/OLMo-2-1124-13B
0.5499999999999999,You help a stranger and they never say thanks.,google,0.8291371634977037,"[0.3420662257982337, 1.2425874408922697, 0.4684122545378549, 0.5838734763009208, 1.179459029977972, 1.634508634868421, 0.4770428466796875, 0.4466788552024148, 0.9834989659926471, 0.6691659368001498, 0.683363037109375, 1.2389892578125]","[-64.69189453125, -48.11383056640625, -63.74528527259827, -51.69249725341797, -49.03702402114868, -35.7001953125, -50.00835037231445, -48.74786376953125, -24.268310546875, -69.50740015506744, -51.046783447265625, -43.580078125]","[-72.55941772460938, -71.72299194335938, -76.8608283996582, -68.04095458984375, -74.98512268066406, -66.755859375, -61.93442153930664, -58.574798583984375, -40.98779296875, -86.90571451187134, -68.130859375, -68.35986328125]",allenai/OLMo-2-1124-13B
0.5499999999999999,Lost phone reveals someone’s hidden double life.,google,0.8590565101014218,"[0.05399124710648148, 0.781700439453125, 0.67626953125, 1.5705096905048077, 0.49070529280037717, 1.5958953857421876, 0.8898083917025862, 0.6772399682265061, 0.7028700021597055, 0.9082827360733695, 0.7933146158854166, 1.1680908203125]","[-86.911376953125, -63.692718505859375, -65.2607421875, -57.280364990234375, -82.02308654785156, -51.5699462890625, -72.720703125, -58.18443202972412, -81.75321197509766, -52.85552978515625, -74.00244140625, -57.791015625]","[-88.369140625, -83.2352294921875, -84.1962890625, -98.11361694335938, -96.2535400390625, -83.48785400390625, -98.525146484375, -75.79267120361328, -100.02783203125, -73.74603271484375, -93.0419921875, -85.8251953125]",allenai/OLMo-2-1124-13B
0.5499999999999999,You see someone you know pretending not to notice.,google,0.9245128178355014,"[-0.20965736790707237, 0.7819393382352942, 0.513623046875, 1.0813432173295454, 0.5420841093986265, 0.6696525149875217, 1.0469191701788652, 1.295553768382353, 1.0252062479654949, 2.0215486225328947, 0.8941891318873355, 1.4317520141601563]","[-74.05929565429688, -28.4677734375, -31.017333984375, -53.69677734375, -62.02912521362305, -46.440608978271484, -41.99720764160156, -41.041015625, -47.59613037109375, -54.218505859375, -42.178680419921875, -37.061370849609375]","[-70.0758056640625, -41.7607421875, -41.289794921875, -77.486328125, -78.83373260498047, -58.494354248046875, -61.888671875, -63.0654296875, -72.20108032226562, -92.6279296875, -59.16827392578125, -65.6964111328125]",allenai/OLMo-2-1124-13B
0.5499999999999999,Childhood home is up for sale again.,google,0.7027803022689746,"[-0.10103196364182693, 0.342724609375, 0.76613973749095, 0.4982322410300926, 1.4686723188920454, 0.82857421875, 0.6434538468070652, 1.0312642653783162, 0.7997930460962756, 0.8317333984375, 0.6142020847486414, 0.7096058238636364]","[-67.3154296875, -51.1748046875, -65.09623670578003, -50.7806396484375, -42.523193359375, -56.46923828125, -50.1475830078125, -46.63207674026489, -65.10884284973145, -43.7769775390625, -37.57421875, -42.76171875]","[-64.6885986328125, -59.742919921875, -87.31428909301758, -64.23291015625, -74.833984375, -77.18359375, -64.947021484375, -71.38241910934448, -88.30284118652344, -64.5703125, -51.70086669921875, -58.373046875]",allenai/OLMo-2-1124-13B
