topic,model,history,story,sentence,sequentiality,story_type
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,8,5,4,0.5558941180889423,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,2,5,4,0.9291053185096154,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,2,5,4,0.790283203125,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,4,5,4,0.9457256610576923,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,4,5,4,0.6958946814903846,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,6,5,4,0.9457256610576923,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,6,5,4,0.6958946814903846,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,8,5,4,0.9457256610576923,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,8,5,4,0.6958946814903846,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,2,5,4,0.83294677734375,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,2,5,4,0.5273695725661057,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,4,5,4,0.7843674879807693,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,4,5,4,0.6103421724759616,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,6,5,4,0.7843674879807693,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,6,5,4,0.6103421724759616,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,8,5,4,0.7843674879807693,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,8,5,4,0.6103421724759616,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,2,5,4,0.7173673189603366,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,2,5,4,0.6646200326772836,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,4,5,4,0.7011695274939904,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,4,5,4,0.8018376277043269,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,6,5,4,0.7011695274939904,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,6,5,4,0.8018376277043269,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,8,5,4,0.7011695274939904,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,8,5,4,0.8018376277043269,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,2,5,5,0.15962357954545456,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,2,5,5,0.4074928977272727,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,4,5,5,0.07634943181818182,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,4,5,5,0.115234375,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,6,5,5,-0.1582919034090909,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,6,5,5,-0.15411931818181818,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,8,5,5,-0.1582919034090909,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,8,5,5,-0.15411931818181818,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,2,5,5,0.5023082386363636,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,2,5,5,0.6432883522727273,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,4,5,5,0.48579545454545453,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,4,5,5,0.5710227272727273,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,6,5,5,0.4055397727272727,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,6,5,5,0.4444247159090909,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,8,5,5,0.4055397727272727,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,8,5,5,0.4444247159090909,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,2,5,5,0.8201793323863636,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,2,5,5,0.5545987215909091,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,4,5,5,0.8787952769886364,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,4,5,5,0.8114346590909091,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,6,5,5,0.9353249289772727,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,6,5,5,0.6622869318181818,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,8,5,5,0.9353249289772727,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,8,5,5,0.6622869318181818,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,2,5,5,0.5773703835227273,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,2,5,5,0.5082563920454546,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,4,5,5,0.17844460227272727,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,4,5,5,0.11470170454545454,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,6,5,5,0.283203125,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,6,5,5,0.171875,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,8,5,5,0.283203125,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,8,5,5,0.171875,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,2,5,5,0.4260475852272727,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,2,5,5,0.6578480113636364,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,4,5,5,0.2677556818181818,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,4,5,5,0.6768465909090909,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,6,5,5,0.21653053977272727,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,6,5,5,0.6209161931818182,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,8,5,5,0.21653053977272727,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,8,5,5,0.6209161931818182,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,2,5,6,-0.11903889973958333,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,2,5,6,-0.039398193359375,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,4,5,6,0.522735595703125,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,4,5,6,-0.08069864908854167,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,6,5,6,0.4608662923177083,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,6,5,6,-0.039998372395833336,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,8,5,6,0.4608662923177083,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,8,5,6,-0.039998372395833336,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,2,5,6,-0.045979817708333336,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,2,5,6,0.224090576171875,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,4,5,6,0.474029541015625,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,4,5,6,0.024541219075520832,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,6,5,6,0.3492024739583333,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,6,5,6,-0.11015828450520833,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,8,5,6,0.3492024739583333,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,8,5,6,-0.11015828450520833,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,2,5,6,0.41162109375,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,2,5,6,0.3215433756510417,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,4,5,6,0.7125651041666666,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,4,5,6,0.2283935546875,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,6,5,6,0.8497212727864584,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,6,5,6,0.2861531575520833,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,8,5,6,0.8497212727864584,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,8,5,6,0.2861531575520833,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,2,5,6,-0.15382893880208334,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,2,5,6,0.069091796875,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,4,5,6,0.4697621663411458,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,4,5,6,-0.149505615234375,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,6,5,6,0.5604298909505209,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,6,5,6,-0.148468017578125,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,8,5,6,0.5604298909505209,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,8,5,6,-0.148468017578125,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,2,5,6,0.4142405192057292,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,2,5,6,0.381103515625,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,4,5,6,0.9917068481445312,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,4,5,6,0.390838623046875,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,6,5,6,1.0932947794596355,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,6,5,6,0.32303110758463544,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,8,5,6,1.0932947794596355,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,8,5,6,0.32303110758463544,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,2,5,7,0.469482421875,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,2,5,7,0.5321155894886364,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,4,5,7,0.57958984375,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,4,5,7,0.45503373579545453,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,6,5,7,0.7899724786931818,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,6,5,7,0.8904585404829546,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,8,5,7,0.7824928977272727,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,8,5,7,1.0011763139204546,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,2,5,7,0.9570201526988636,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,2,5,7,0.4662753018465909,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,4,5,7,0.880859375,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,4,5,7,0.5199418501420454,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,6,5,7,1.0506480823863635,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,6,5,7,0.7984064275568182,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,8,5,7,1.0935280539772727,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,8,5,7,0.7710404829545454,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,2,5,7,0.9361350319602273,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,2,5,7,0.295166015625,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,4,5,7,1.0207297585227273,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,4,5,7,0.38887162642045453,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,6,5,7,1.2873757102272727,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,6,5,7,0.9208873401988636,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,8,5,7,1.3317760120738635,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,8,5,7,0.9225630326704546,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,2,5,7,1.0887173739346592,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,2,5,7,0.38532603870738635,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,4,5,7,1.1891867897727273,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,4,5,7,0.5829023881392046,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,6,5,7,1.3840276544744319,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,6,5,7,1.0778642134232954,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,8,5,7,1.3755937056107954,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,8,5,7,0.97137451171875,clairvoyant
