"topic","model","history","story","sentence","sequentiality","knowledge","topicNumber"
"A short story about a man hoping for a promotion who ends up killing a coworker","Qwen/Qwen2.5-7B-Instruct",6,5,10,0.0668701171875,"clairvoyant",12
"A short story about a man hoping for a promotion at work","Qwen/Qwen2.5-7B-Instruct",8,5,10,0.54912109375,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","Qwen/Qwen2.5-7B-Instruct",8,5,10,0.1072509765625,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",2,5,11,1.37793092166676,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",2,5,11,0.824708826401654,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",4,5,11,1.56021126578836,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",4,5,11,0.932024002075195,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",6,5,11,1.49363251293407,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",6,5,11,0.922515813042136,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",8,5,11,1.61408191568711,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",8,5,11,0.914044885074391,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",2,5,11,1.30505898419548,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",2,5,11,1.09564792408663,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",4,5,11,1.3036350923426,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",4,5,11,1.11448837729061,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",6,5,11,1.34238220663632,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",6,5,11,1.10004458707922,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",8,5,11,1.3918348200181,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",8,5,11,1.12519752278047,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",2,5,11,1.64485168457031,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",2,5,11,1.01065938612994,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",4,5,11,1.75351670209099,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",4,5,11,1.13378625757554,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",6,5,11,1.7857915092917,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",6,5,11,1.14580042221967,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",8,5,11,1.76423207451315,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",8,5,11,1.08125355664422,"clairvoyant",12
"A short story about a man hoping for a promotion at work","meta-llama/Llama-3.1-8B-Instruct",2,5,11,1.45155065199908,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","meta-llama/Llama-3.1-8B-Instruct",2,5,11,0.432563781738281,"clairvoyant",12
"A short story about a man hoping for a promotion at work","meta-llama/Llama-3.1-8B-Instruct",4,5,11,1.47033590428969,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","meta-llama/Llama-3.1-8B-Instruct",4,5,11,0.52121005338781,"clairvoyant",12
"A short story about a man hoping for a promotion at work","meta-llama/Llama-3.1-8B-Instruct",6,5,11,1.50884022432215,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","meta-llama/Llama-3.1-8B-Instruct",6,5,11,0.533751319436466,"clairvoyant",12
"A short story about a man hoping for a promotion at work","meta-llama/Llama-3.1-8B-Instruct",8,5,11,1.60590306450339,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","meta-llama/Llama-3.1-8B-Instruct",8,5,11,0.549497940961052,"clairvoyant",12
"A short story about a man hoping for a promotion at work","Qwen/Qwen2.5-7B-Instruct",2,5,11,2.11267871716443,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","Qwen/Qwen2.5-7B-Instruct",2,5,11,0.95262427891002,"clairvoyant",12
"A short story about a man hoping for a promotion at work","Qwen/Qwen2.5-7B-Instruct",4,5,11,2.18827629790587,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","Qwen/Qwen2.5-7B-Instruct",4,5,11,0.91982297336354,"clairvoyant",12
"A short story about a man hoping for a promotion at work","Qwen/Qwen2.5-7B-Instruct",6,5,11,2.23991942405701,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","Qwen/Qwen2.5-7B-Instruct",6,5,11,0.932705689879025,"clairvoyant",12
"A short story about a man hoping for a promotion at work","Qwen/Qwen2.5-7B-Instruct",8,5,11,2.25081963398877,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","Qwen/Qwen2.5-7B-Instruct",8,5,11,0.880409794695237,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",2,5,12,0.656449167351974,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",2,5,12,0.593557257401316,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",4,5,12,1.74747828433388,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",4,5,12,1.59863923725329,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",6,5,12,1.77545326634457,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",6,5,12,1.60151110197368,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",8,5,12,1.88115009508635,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",8,5,12,1.70825837787829,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",2,5,12,0.865427117598684,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",2,5,12,0.572008634868421,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",4,5,12,1.65415553042763,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",4,5,12,1.33391370271382,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",6,5,12,1.60224352384868,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",6,5,12,1.28042763157895,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",8,5,12,1.60483269942434,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",8,5,12,1.27264083059211,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",2,5,12,0.499286852384868,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",2,5,12,0.164647152549342,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",4,5,12,1.31592118112664,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",4,5,12,0.909815738075658,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",6,5,12,1.48982640316612,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",6,5,12,1.05942575555099,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",8,5,12,1.50800203022204,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",8,5,12,1.09233655427632,"clairvoyant",12
"A short story about a man hoping for a promotion at work","meta-llama/Llama-3.1-8B-Instruct",2,5,12,1.05806049547697,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","meta-llama/Llama-3.1-8B-Instruct",2,5,12,0.487333598889803,"clairvoyant",12
"A short story about a man hoping for a promotion at work","meta-llama/Llama-3.1-8B-Instruct",4,5,12,1.81255782277961,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","meta-llama/Llama-3.1-8B-Instruct",4,5,12,1.16170461554276,"clairvoyant",12
"A short story about a man hoping for a promotion at work","meta-llama/Llama-3.1-8B-Instruct",6,5,12,1.84720009251645,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","meta-llama/Llama-3.1-8B-Instruct",6,5,12,1.19957532380757,"clairvoyant",12
"A short story about a man hoping for a promotion at work","meta-llama/Llama-3.1-8B-Instruct",8,5,12,1.88259566457648,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","meta-llama/Llama-3.1-8B-Instruct",8,5,12,1.22555863229852,"clairvoyant",12
"A short story about a man hoping for a promotion at work","Qwen/Qwen2.5-7B-Instruct",2,5,12,0.906362433182566,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","Qwen/Qwen2.5-7B-Instruct",2,5,12,0.362825092516447,"clairvoyant",12
"A short story about a man hoping for a promotion at work","Qwen/Qwen2.5-7B-Instruct",4,5,12,1.83849696109169,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","Qwen/Qwen2.5-7B-Instruct",4,5,12,1.23430111533717,"clairvoyant",12
"A short story about a man hoping for a promotion at work","Qwen/Qwen2.5-7B-Instruct",6,5,12,1.95830335115132,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","Qwen/Qwen2.5-7B-Instruct",6,5,12,1.36730716103002,"clairvoyant",12
"A short story about a man hoping for a promotion at work","Qwen/Qwen2.5-7B-Instruct",8,5,12,1.9925392552426,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","Qwen/Qwen2.5-7B-Instruct",8,5,12,1.38820126182155,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",2,5,13,0.978332921078331,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",2,5,13,0.869633724814967,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",4,5,13,0.943351745605469,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",4,5,13,0.806604887309827,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",6,5,13,0.938834742495888,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",6,5,13,0.780238101356908,"clairvoyant",12
"A short story about a man hoping for a promotion at work","SakanaAI/TinySwallow-1.5B-Instruct",8,5,13,0.868057853297183,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","SakanaAI/TinySwallow-1.5B-Instruct",8,5,13,0.727774971409848,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",2,5,13,1.18276174444901,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",2,5,13,1.18872873406661,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",4,5,13,1.22220009251645,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",4,5,13,1.24288137335526,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",6,5,13,1.27878610711349,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",6,5,13,1.30378642835115,"clairvoyant",12
"A short story about a man hoping for a promotion at work","openai-community/gpt2-xl",8,5,13,1.2619484349301,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","openai-community/gpt2-xl",8,5,13,1.28266505191201,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",2,5,13,1.22461436296764,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",2,5,13,0.987171016241375,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",4,5,13,1.07933231403953,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",4,5,13,0.975409187768635,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",6,5,13,1.10919002482766,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",6,5,13,0.952693889015599,"clairvoyant",12
"A short story about a man hoping for a promotion at work","allenai/OLMo-2-1124-13B",8,5,13,1.10850107042413,"naive",11
"A short story about a man hoping for a promotion who ends up killing a coworker","allenai/OLMo-2-1124-13B",8,5,13,0.995345316435161,"clairvoyant",12
