topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality
A short story about a mountain becoming space debris,openai-community/gpt2-xl,4,6,12,0.48911830357142855,-26.35302734375,-43.287353515625
A short story about a mountain witnessing the passage of time,openai-community/gpt2-xl,6,6,12,0.9481026785714286,-31.8638916015625,-37.73486328125
A short story about a mountain becoming space debris,openai-community/gpt2-xl,6,6,12,0.8080357142857143,-40.6298828125,-47.88623046875
A short story about a mountain witnessing the passage of time,openai-community/gpt2-xl,8,6,12,1.0407366071428572,-71.85546875,-68.40234375
A short story about a mountain becoming space debris,openai-community/gpt2-xl,8,6,12,0.8741629464285714,-45.82421875,-59.576171875
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,2,6,12,0.6127232142857143,-35.1689453125,-46.80078125
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,2,6,12,0.46010044642857145,-32.147857666015625,-42.26953125
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,4,6,12,0.7957589285714286,-36.04931640625,-52.330078125
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,4,6,12,0.6707589285714286,-35.601768493652344,-55.3828125
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,6,6,12,1.0008370535714286,-43.7025146484375,-64.216796875
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,6,6,12,0.9210379464285714,-42.968332290649414,-60.19659423828125
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,8,6,12,1.001953125,-36.086297035217285,-51.120758056640625
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,8,6,12,0.9559151785714286,-32.5,-53.9921875
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,2,6,12,-0.0625,-37.80322265625,-51.94140625
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,2,6,12,0.13364955357142858,-42.14253616333008,-50.416473388671875
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,4,6,12,0.197265625,-58.80859375,-61.5703125
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,4,6,12,0.4453125,-10.71240234375,-25.05859375
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,6,6,12,0.36021205357142855,-39.05322265625,-58.53561973571777
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,6,6,12,0.5262276785714286,-21.7705078125,-39.18359375
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,8,6,12,0.4107142857142857,-26.980560302734375,-46.56005859375
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,8,6,12,0.603515625,-30.2791748046875,-42.939453125
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,2,6,12,0.9352678571428571,-35.623046875,-55.6181640625
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,2,6,12,0.7759486607142857,-68.39453125,-67.53515625
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,4,6,12,1.0856584821428572,-47.91015625,-63.462890625
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,4,6,12,1.0011160714285714,-38.357421875,-51.861328125
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,6,6,12,1.0340401785714286,-30.803253173828125,-40.376953125
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,6,6,12,0.9500558035714286,-36.3955078125,-50.56494140625
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,8,6,12,1.0323660714285714,-34.4293098449707,-57.408203125
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,8,6,12,1.0929129464285714,-44.461198806762695,-71.6923828125
A short story about a mountain witnessing the passage of time,SakanaAI/TinySwallow-1.5B-Instruct,2,6,13,1.28466796875,-41.996920585632324,-65.10205078125
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,2,6,13,1.8391927083333333,-33.378507137298584,-49.24871826171875
A short story about a mountain witnessing the passage of time,SakanaAI/TinySwallow-1.5B-Instruct,4,6,13,1.4893663194444444,-37.203125,-50.740234375
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,4,6,13,1.9560546875,-35.744140625,-47.00390625
A short story about a mountain witnessing the passage of time,SakanaAI/TinySwallow-1.5B-Instruct,6,6,13,1.5381130642361112,-42.20989990234375,-49.61286163330078
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,6,6,13,1.9825303819444444,-55.06640625,-61.30078125
A short story about a mountain witnessing the passage of time,SakanaAI/TinySwallow-1.5B-Instruct,8,6,13,1.6117350260416667,-10.58740234375,-23.578125
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,8,6,13,2.0252821180555554,-38.607421875,-57.92461395263672
A short story about a mountain witnessing the passage of time,openai-community/gpt2-xl,2,6,13,0.9905598958333334,-21.412109375,-36.431640625
A short story about a mountain becoming space debris,openai-community/gpt2-xl,2,6,13,1.1395399305555556,-27.499740600585938,-43.287353515625
A short story about a mountain witnessing the passage of time,openai-community/gpt2-xl,4,6,13,1.0530598958333333,-30.4598388671875,-37.73486328125
A short story about a mountain becoming space debris,openai-community/gpt2-xl,4,6,13,1.1820746527777777,-35.533203125,-47.88623046875
A short story about a mountain witnessing the passage of time,openai-community/gpt2-xl,6,6,13,1.1426866319444444,-71.85546875,-68.40234375
A short story about a mountain becoming space debris,openai-community/gpt2-xl,6,6,13,1.3247612847222223,-45.82421875,-59.576171875
A short story about a mountain witnessing the passage of time,openai-community/gpt2-xl,8,6,13,1.2299262152777777,-35.1689453125,-46.80078125
A short story about a mountain becoming space debris,openai-community/gpt2-xl,8,6,13,1.3740234375,-32.147857666015625,-42.26953125
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,2,6,13,1.6770290798611112,-36.04931640625,-52.330078125
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,2,6,13,1.7083875868055556,-34.65309143066406,-55.3828125
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,4,6,13,1.8006456163194444,-41.92388916015625,-64.216796875
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,4,6,13,1.8799641927083333,-42.60040283203125,-60.19659423828125
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,6,6,13,1.767578125,-34.866896629333496,-51.120758056640625
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,6,6,13,1.8344997829861112,-33.701171875,-53.9921875
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,8,6,13,1.8305392795138888,-36.6279296875,-51.94140625
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,8,6,13,1.8524576822916667,-43.59081268310547,-50.416473388671875
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,2,6,13,1.3459743923611112,-56.52734375,-61.5703125
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,2,6,13,1.0755750868055556,-10.6103515625,-25.05859375
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,4,6,13,1.5940212673611112,-38.3140869140625,-58.53561973571777
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,4,6,13,1.4434136284722223,-21.3310546875,-39.18359375
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,6,6,13,1.6053602430555556,-27.11479949951172,-46.56005859375
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,6,6,13,1.3693033854166667,-31.94091796875,-42.939453125
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,8,6,13,1.6242947048611112,-38.42333984375,-55.6181640625
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,8,6,13,1.4140625,-68.39453125,-67.53515625
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,2,6,13,1.2577582465277777,-47.91015625,-63.462890625
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,2,6,13,1.1981336805555556,-38.357421875,-51.861328125
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,4,6,13,1.4191351996527777,-30.803253173828125,-40.376953125
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,4,6,13,1.4324544270833333,-36.3955078125,-50.56494140625
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,6,6,13,1.4810384114583333,-33.98612976074219,-57.408203125
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,6,6,13,1.469970703125,-42.877830505371094,-71.6923828125
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,8,6,13,1.5040690104166667,-42.82050085067749,-65.10205078125
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,8,6,13,1.5233289930555556,-32.933183908462524,-49.24871826171875
A short story about a mountain witnessing the passage of time,SakanaAI/TinySwallow-1.5B-Instruct,2,6,14,0.752045750617981,-35.392578125,-50.740234375
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,2,6,14,0.6300283074378967,-35.28564453125,-47.00390625
A short story about a mountain witnessing the passage of time,SakanaAI/TinySwallow-1.5B-Instruct,4,6,14,1.055575668811798,-43.25941467285156,-49.61286163330078
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,4,6,14,1.0586192905902863,-53.93359375,-61.30078125
A short story about a mountain witnessing the passage of time,SakanaAI/TinySwallow-1.5B-Instruct,6,6,14,1.117346078157425,-11.25439453125,-23.578125
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,6,6,14,0.9990493953227997,-40.42724609375,-57.92461395263672
A short story about a mountain witnessing the passage of time,SakanaAI/TinySwallow-1.5B-Instruct,8,6,14,1.1921763867139816,-20.0029296875,-36.431640625
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,8,6,14,1.1551771759986877,-27.181556701660156,-43.287353515625
A short story about a mountain witnessing the passage of time,openai-community/gpt2-xl,2,6,14,0.6279110908508301,-31.66156005859375,-37.73486328125
A short story about a mountain becoming space debris,openai-community/gpt2-xl,2,6,14,0.8328688144683838,-37.8994140625,-47.88623046875
A short story about a mountain witnessing the passage of time,openai-community/gpt2-xl,4,6,14,1.0232312679290771,-71.85546875,-68.40234375
A short story about a mountain becoming space debris,openai-community/gpt2-xl,4,6,14,1.1107292175292969,-45.82421875,-59.576171875
A short story about a mountain witnessing the passage of time,openai-community/gpt2-xl,6,6,14,1.0123729705810547,-35.1689453125,-46.80078125
A short story about a mountain becoming space debris,openai-community/gpt2-xl,6,6,14,1.1551189422607422,-32.147857666015625,-42.26953125
A short story about a mountain witnessing the passage of time,openai-community/gpt2-xl,8,6,14,1.0284919738769531,-36.04931640625,-52.330078125
A short story about a mountain becoming space debris,openai-community/gpt2-xl,8,6,14,1.1753826141357422,-34.65309143066406,-55.3828125
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,2,6,14,1.2189576625823975,-41.92388916015625,-64.216796875
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,2,6,14,0.9416977167129517,-42.05132484436035,-60.19659423828125
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,4,6,14,1.7354427576065063,-33.86707353591919,-51.120758056640625
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,4,6,14,1.4441363215446472,-31.083984375,-53.9921875
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,6,6,14,1.7950144410133362,-36.1162109375,-51.94140625
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,6,6,14,1.5746354460716248,-44.680274963378906,-50.416473388671875
A short story about a mountain witnessing the passage of time,allenai/OLMo-2-1124-13B,8,6,14,1.7825523614883423,-55.8203125,-61.5703125
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,8,6,14,1.5769442319869995,-10.43994140625,-25.05859375
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,2,6,14,0.9087203741073608,-39.0263671875,-58.53561973571777
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,2,6,14,0.6898684501647949,-21.3515625,-39.18359375
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,4,6,14,1.2176498174667358,-26.591094970703125,-46.56005859375
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,4,6,14,1.207324504852295,-32.8157958984375,-42.939453125
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,6,6,14,1.2638458013534546,-38.927734375,-55.6181640625
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,6,6,14,1.09358549118042,-68.39453125,-67.53515625
A short story about a mountain witnessing the passage of time,meta-llama/Llama-3.1-8B-Instruct,8,6,14,1.2193282842636108,-47.91015625,-63.462890625
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,8,6,14,1.099170207977295,-38.357421875,-51.861328125
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,2,6,14,1.499452918767929,-30.803253173828125,-40.376953125
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,2,6,14,1.1203613728284836,-36.3955078125,-50.56494140625
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,4,6,14,1.7305320128798485,-33.98612976074219,-57.408203125
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,4,6,14,1.3359371423721313,-42.877830505371094,-71.6923828125
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,6,6,14,1.8805564418435097,-41.546396255493164,-65.10205078125
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,6,6,14,1.5001216232776642,-32.2861704826355,-49.24871826171875
A short story about a mountain witnessing the passage of time,Qwen/Qwen2.5-7B-Instruct,8,6,14,1.9199850261211395,-32.90234375,-50.740234375
