,Unnamed: 0,topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type,absolute_sentence_idx,postview_importance,online_importance,Importance_Rater1_PostView,Importance_Rater2_PostView,Importance_Rater3_PostView,Importance_Rater4_PostView,Importance_Rater1_Online,Importance_Rater2_Online,Importance_Rater3_Online,Importance_Rater4_Online,avg_postview_importance,avg_online_importance,effect_event,cause_rating_count,cause_event,effect_rating_count
939,939,A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,4,0.875390625,-33.677734375,-45.435546875,clairvoyant,93,6.75,6.75,7.0,7.0,5.0,8.0,6.0,9.0,9.0,3.0,6.75,6.75,,,,
940,940,A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,5,1.1878580729166666,-48.12109375,-65.0703125,naive,94,6.75,6.75,7.0,7.0,5.0,8.0,6.0,9.0,9.0,3.0,6.75,6.75,[95],[3],[90],[4]
941,941,A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,5,1.01796875,-14.427734375,-25.037109375,clairvoyant,94,6.75,6.75,7.0,7.0,5.0,8.0,6.0,9.0,9.0,3.0,6.75,6.75,[95],[3],[90],[4]
942,942,A short story titled 'The Rock',openai-community/gpt2-xl,max,6,5,1.0206473214285714,-42.26017379760742,-57.438507080078125,naive,94,6.75,6.75,7.0,7.0,5.0,8.0,6.0,9.0,9.0,3.0,6.75,6.75,[95],[3],[90],[4]
943,943,A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,5,0.9681919642857144,-26.95068359375,-39.0517578125,clairvoyant,94,6.75,6.75,7.0,7.0,5.0,8.0,6.0,9.0,9.0,3.0,6.75,6.75,[95],[3],[90],[4]
944,944,A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,5,1.9419392903645831,-25.679412841796875,-46.968994140625,naive,94,6.75,6.75,7.0,7.0,5.0,8.0,6.0,9.0,9.0,3.0,6.75,6.75,[95],[3],[90],[4]
945,945,A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,5,1.7496541341145833,-29.756591796875,-40.5009765625,clairvoyant,94,6.75,6.75,7.0,7.0,5.0,8.0,6.0,9.0,9.0,3.0,6.75,6.75,[95],[3],[90],[4]
946,946,A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,5,1.4731038411458333,-35.0615234375,-60.353515625,naive,94,6.75,6.75,7.0,7.0,5.0,8.0,6.0,9.0,9.0,3.0,6.75,6.75,[95],[3],[90],[4]
947,947,A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,5,1.5614715576171876,-67.68359375,-67.6328125,clairvoyant,94,6.75,6.75,7.0,7.0,5.0,8.0,6.0,9.0,9.0,3.0,6.75,6.75,[95],[3],[90],[4]
948,948,A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,5,1.1032278696695963,-49.078125,-64.17578125,naive,94,6.75,6.75,7.0,7.0,5.0,8.0,6.0,9.0,9.0,3.0,6.75,6.75,[95],[3],[90],[4]
949,949,A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,5,0.8048903147379557,-46.162109375,-57.97265625,clairvoyant,94,6.75,6.75,7.0,7.0,5.0,8.0,6.0,9.0,9.0,3.0,6.75,6.75,[95],[3],[90],[4]
950,950,A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,6,1.448958260672433,-50.71087646484375,-63.986328125,naive,95,6.0,6.75,7.0,6.0,4.0,7.0,8.0,8.0,8.0,3.0,6.0,6.75,[96],[12],"[90, 94]","[1, 3]"
951,951,A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,6,1.200380597795759,-36.99609375,-49.87890625,clairvoyant,95,6.0,6.75,7.0,6.0,4.0,7.0,8.0,8.0,8.0,3.0,6.0,6.75,[96],[12],"[90, 94]","[1, 3]"
952,952,A short story titled 'The Rock',openai-community/gpt2-xl,max,6,6,1.8288010817307692,-50.23046875,-63.78515625,naive,95,6.0,6.75,7.0,6.0,4.0,7.0,8.0,8.0,8.0,3.0,6.0,6.75,[96],[12],"[90, 94]","[1, 3]"
953,953,A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,6,1.6243990384615383,-47.24609375,-68.36328125,clairvoyant,95,6.0,6.75,7.0,6.0,4.0,7.0,8.0,8.0,8.0,3.0,6.0,6.75,[96],[12],"[90, 94]","[1, 3]"
954,954,A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,6,1.7605642591203965,-40.94450092315674,-63.09765625,naive,95,6.0,6.75,7.0,6.0,4.0,7.0,8.0,8.0,8.0,3.0,6.0,6.75,[96],[12],"[90, 94]","[1, 3]"
955,955,A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,6,1.8000376565115792,-36.805877685546875,-54.23077392578125,clairvoyant,95,6.0,6.75,7.0,6.0,4.0,7.0,8.0,8.0,8.0,3.0,6.0,6.75,[96],[12],"[90, 94]","[1, 3]"
956,956,A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,6,1.7904139927455358,-30.419921875,-58.57421875,naive,95,6.0,6.75,7.0,6.0,4.0,7.0,8.0,8.0,8.0,3.0,6.0,6.75,[96],[12],"[90, 94]","[1, 3]"
957,957,A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,6,2.0581823076520647,-38.740234375,-49.1171875,clairvoyant,95,6.0,6.75,7.0,6.0,4.0,7.0,8.0,8.0,8.0,3.0,6.0,6.75,[96],[12],"[90, 94]","[1, 3]"
958,958,A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,6,2.1886776856013705,-33.8916015625,-44.2265625,naive,95,6.0,6.75,7.0,6.0,4.0,7.0,8.0,8.0,8.0,3.0,6.0,6.75,[96],[12],"[90, 94]","[1, 3]"
959,959,A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,6,2.331644364765712,-49.98828125,-63.56640625,clairvoyant,95,6.0,6.75,7.0,6.0,4.0,7.0,8.0,8.0,8.0,3.0,6.0,6.75,[96],[12],"[90, 94]","[1, 3]"
960,960,A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,7,1.3370840284559462,-14.5419921875,-28.078125,naive,96,7.25,7.75,7.0,8.0,7.0,7.0,9.0,8.0,9.0,5.0,7.25,7.75,[98],[6],[95],[12]
961,961,A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,7,0.995146221584744,-42.39194107055664,-59.3056526184082,clairvoyant,96,7.25,7.75,7.0,8.0,7.0,7.0,9.0,8.0,9.0,5.0,7.25,7.75,[98],[6],[95],[12]
962,962,A short story titled 'The Rock',openai-community/gpt2-xl,max,6,7,1.5070083737373352,-26.97900390625,-41.470703125,naive,96,7.25,7.75,7.0,8.0,7.0,7.0,9.0,8.0,9.0,5.0,7.25,7.75,[98],[6],[95],[12]
963,963,A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,7,1.384572207927704,-24.987274169921875,-40.0162353515625,clairvoyant,96,7.25,7.75,7.0,8.0,7.0,7.0,9.0,8.0,9.0,5.0,7.25,7.75,[98],[6],[95],[12]
964,964,A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,7,1.185474819607205,-28.998046875,-36.6279296875,naive,96,7.25,7.75,7.0,8.0,7.0,7.0,9.0,8.0,9.0,5.0,7.25,7.75,[98],[6],[95],[12]
965,965,A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,7,1.0573446485731337,-34.10009765625,-51.95703125,clairvoyant,96,7.25,7.75,7.0,8.0,7.0,7.0,9.0,8.0,9.0,5.0,7.25,7.75,[98],[6],[95],[12]
966,966,A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,7,1.2739394505818684,-72.12109375,-70.6640625,naive,96,7.25,7.75,7.0,8.0,7.0,7.0,9.0,8.0,9.0,5.0,7.25,7.75,[98],[6],[95],[12]
967,967,A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,7,1.3086474736531577,-44.46875,-68.25,clairvoyant,96,7.25,7.75,7.0,8.0,7.0,7.0,9.0,8.0,9.0,5.0,7.25,7.75,[98],[6],[95],[12]
968,968,A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,7,1.1341972880893283,-39.587890625,-59.53515625,naive,96,7.25,7.75,7.0,8.0,7.0,7.0,9.0,8.0,9.0,5.0,7.25,7.75,[98],[6],[95],[12]
969,969,A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,7,1.3289259009891086,-27.539352416992188,-54.0859375,clairvoyant,96,7.25,7.75,7.0,8.0,7.0,7.0,9.0,8.0,9.0,5.0,7.25,7.75,[98],[6],[95],[12]
970,970,A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,8,1.380164591471354,-27.10986328125,-61.328125,naive,97,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,,,,
971,971,A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,8,1.2346974690755208,-30.55450439453125,-59.68359375,clairvoyant,97,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,,,,
972,972,A short story titled 'The Rock',openai-community/gpt2-xl,max,6,8,1.2986646379743303,-41.70170974731445,-66.349609375,naive,97,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,,,,
973,973,A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,8,1.2446354457310267,-31.365554809570312,-52.7041015625,clairvoyant,97,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,,,,
974,974,A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,8,1.978539021809896,-28.322036743164062,-58.0001220703125,naive,97,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,,,,
975,975,A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,8,1.7916178385416666,-29.453125,-58.921875,clairvoyant,97,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,,,,
976,976,A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,8,1.1765223821004231,-27.18408203125,-44.541015625,naive,97,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,,,,
977,977,A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,8,1.1308365186055502,-28.060559511184692,-47.41625213623047,clairvoyant,97,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,,,,
978,978,A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,8,1.883216349283854,-39.11328125,-57.2734375,naive,97,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,,,,
979,979,A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,8,1.5229532877604166,-8.21826171875,-24.37890625,clairvoyant,97,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,,,,
980,980,A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,9,2.0860877403846154,-35.537325859069824,-60.440574645996094,naive,98,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,[99],[1],[96],[6]
981,981,A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,9,1.6173377403846154,-19.860595703125,-38.150390625,clairvoyant,98,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,[99],[1],[96],[6]
982,982,A short story titled 'The Rock',openai-community/gpt2-xl,max,6,9,2.294921875,-14.128284454345703,-39.35968017578125,naive,98,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,[99],[1],[96],[6]
983,983,A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,9,2.165715144230769,-30.848388671875,-41.82861328125,clairvoyant,98,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,[99],[1],[96],[6]
984,984,A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,9,2.266826923076923,-23.7666015625,-58.650390625,naive,98,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,[99],[1],[96],[6]
985,985,A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,9,2.1219951923076925,-66.5390625,-66.0625,clairvoyant,98,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,[99],[1],[96],[6]
986,986,A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,9,2.127253605769231,-44.677734375,-60.5,naive,98,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,[99],[1],[96],[6]
987,987,A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,9,1.3838641826923077,-40.072265625,-55.20703125,clairvoyant,98,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,[99],[1],[96],[6]
988,988,A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,9,2.7537560096153846,-25.465219497680664,-44.4375,naive,98,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,[99],[1],[96],[6]
989,989,A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,9,2.698467548076923,-27.9033203125,-57.5,clairvoyant,98,6.0,7.5,7.0,6.0,5.0,6.0,9.0,8.0,7.0,6.0,6.0,7.5,[99],[1],[96],[6]
990,990,A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,10,0.81728515625,-29.50909423828125,-55.75390625,naive,99,5.25,7.0,7.0,4.0,5.0,5.0,7.0,8.0,6.0,7.0,5.25,7.0,[100],[1],[98],[1]
991,991,A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,10,0.60322265625,-41.97720718383789,-67.177734375,clairvoyant,99,5.25,7.0,7.0,4.0,5.0,5.0,7.0,8.0,6.0,7.0,5.25,7.0,[100],[1],[98],[1]
992,992,A short story titled 'The Rock',openai-community/gpt2-xl,max,6,10,0.7564453125,-31.141563415527344,-50.17376708984375,naive,99,5.25,7.0,7.0,4.0,5.0,5.0,7.0,8.0,6.0,7.0,5.25,7.0,[100],[1],[98],[1]
993,993,A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,10,0.691796875,-27.47064208984375,-54.34490966796875,clairvoyant,99,5.25,7.0,7.0,4.0,5.0,5.0,7.0,8.0,6.0,7.0,5.25,7.0,[100],[1],[98],[1]
994,994,A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,10,1.15712890625,-29.3671875,-56.953125,naive,99,5.25,7.0,7.0,4.0,5.0,5.0,7.0,8.0,6.0,7.0,5.25,7.0,[100],[1],[98],[1]
995,995,A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,10,1.2855305989583334,-26.363525390625,-45.646484375,clairvoyant,99,5.25,7.0,7.0,4.0,5.0,5.0,7.0,8.0,6.0,7.0,5.25,7.0,[100],[1],[98],[1]
996,996,A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,10,0.8306966145833333,-28.1562602519989,-44.967918395996094,naive,99,5.25,7.0,7.0,4.0,5.0,5.0,7.0,8.0,6.0,7.0,5.25,7.0,[100],[1],[98],[1]
997,997,A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,10,0.7860188802083333,-39.2421875,-57.6328125,clairvoyant,99,5.25,7.0,7.0,4.0,5.0,5.0,7.0,8.0,6.0,7.0,5.25,7.0,[100],[1],[98],[1]
998,998,A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,10,0.9472819010416668,-8.654052734375,-25.5390625,naive,99,5.25,7.0,7.0,4.0,5.0,5.0,7.0,8.0,6.0,7.0,5.25,7.0,[100],[1],[98],[1]
999,999,A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,10,0.5844807942708333,-35.49434947967529,-58.62594223022461,clairvoyant,99,5.25,7.0,7.0,4.0,5.0,5.0,7.0,8.0,6.0,7.0,5.25,7.0,[100],[1],[98],[1]
1000,1000,A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,11,1.172537326812744,-19.93359375,-37.341796875,naive,100,6.375,6.0,7.0,7.5,4.0,7.0,3.5,7.5,7.5,5.5,6.375,6.0,"[101, 101]","[1, 1]",[99],[1]
1001,1001,A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,11,0.9595054785410564,-14.30502700805664,-34.5213623046875,clairvoyant,100,6.375,6.0,7.0,7.5,4.0,7.0,3.5,7.5,7.5,5.5,6.375,6.0,"[101, 101]","[1, 1]",[99],[1]
1002,1002,A short story titled 'The Rock',openai-community/gpt2-xl,max,6,11,1.0688920454545454,-31.607666015625,-36.388671875,naive,100,6.375,6.0,7.0,7.5,4.0,7.0,3.5,7.5,7.5,5.5,6.375,6.0,"[101, 101]","[1, 1]",[99],[1]
1003,1003,A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,11,0.9395419034090908,-23.4482421875,-49.716796875,clairvoyant,100,6.375,6.0,7.0,7.5,4.0,7.0,3.5,7.5,7.5,5.5,6.375,6.0,"[101, 101]","[1, 1]",[99],[1]
1004,1004,A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,11,1.6129743854204814,-76.8046875,-74.3671875,naive,100,6.375,6.0,7.0,7.5,4.0,7.0,3.5,7.5,7.5,5.5,6.375,6.0,"[101, 101]","[1, 1]",[99],[1]
1005,1005,A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,11,1.400971511999766,-47.884765625,-68.19921875,clairvoyant,100,6.375,6.0,7.0,7.5,4.0,7.0,3.5,7.5,7.5,5.5,6.375,6.0,"[101, 101]","[1, 1]",[99],[1]
1006,1006,A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,11,0.5779679616292318,-38.759765625,-56.3671875,naive,100,6.375,6.0,7.0,7.5,4.0,7.0,3.5,7.5,7.5,5.5,6.375,6.0,"[101, 101]","[1, 1]",[99],[1]
1007,1007,A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,11,0.6034018198649088,-33.60423278808594,-50.849609375,clairvoyant,100,6.375,6.0,7.0,7.5,4.0,7.0,3.5,7.5,7.5,5.5,6.375,6.0,"[101, 101]","[1, 1]",[99],[1]
1008,1008,A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,11,1.1566159824530284,-35.78515625,-53.5546875,naive,100,6.375,6.0,7.0,7.5,4.0,7.0,3.5,7.5,7.5,5.5,6.375,6.0,"[101, 101]","[1, 1]",[99],[1]
1009,1009,A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,11,0.7474768360455831,-35.3741455078125,-57.470703125,clairvoyant,100,6.375,6.0,7.0,7.5,4.0,7.0,3.5,7.5,7.5,5.5,6.375,6.0,"[101, 101]","[1, 1]",[99],[1]
1010,1010,A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,12,0.9285714285714286,-42.8140869140625,-67.8798828125,naive,101,7.5,8.5,7.0,9.0,7.0,7.0,8.0,9.0,10.0,7.0,7.5,8.5,[102],[3],"[100, 100]","[1, 1]"
1011,1011,A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,12,1.1238839285714286,-41.31554985046387,-64.2464599609375,clairvoyant,101,7.5,8.5,7.0,9.0,7.0,7.0,8.0,9.0,10.0,7.0,7.5,8.5,[102],[3],"[100, 100]","[1, 1]"
1012,1012,A short story titled 'The Rock',openai-community/gpt2-xl,max,6,12,1.2106584821428572,-34.54552364349365,-52.193359375,naive,101,7.5,8.5,7.0,9.0,7.0,7.0,8.0,9.0,10.0,7.0,7.5,8.5,[102],[3],"[100, 100]","[1, 1]"
1013,1013,A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,12,0.9698660714285714,-30.943359375,-58.59765625,clairvoyant,101,7.5,8.5,7.0,9.0,7.0,7.0,8.0,9.0,10.0,7.0,7.5,8.5,[102],[3],"[100, 100]","[1, 1]"
1014,1014,A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,12,1.2971540178571428,-37.15673828125,-49.6171875,naive,101,7.5,8.5,7.0,9.0,7.0,7.0,8.0,9.0,10.0,7.0,7.5,8.5,[102],[3],"[100, 100]","[1, 1]"
1015,1015,A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,12,1.3136160714285714,-43.425682067871094,-50.361297607421875,clairvoyant,101,7.5,8.5,7.0,9.0,7.0,7.0,8.0,9.0,10.0,7.0,7.5,8.5,[102],[3],"[100, 100]","[1, 1]"
1016,1016,A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,12,0.9676339285714286,-47.00390625,-60.55078125,naive,101,7.5,8.5,7.0,9.0,7.0,7.0,8.0,9.0,10.0,7.0,7.5,8.5,[102],[3],"[100, 100]","[1, 1]"
1017,1017,A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,12,0.8088727678571429,-9.4619140625,-20.40625,clairvoyant,101,7.5,8.5,7.0,9.0,7.0,7.0,8.0,9.0,10.0,7.0,7.5,8.5,[102],[3],"[100, 100]","[1, 1]"
1018,1018,A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,12,0.7723214285714286,-41.06494140625,-58.623565673828125,naive,101,7.5,8.5,7.0,9.0,7.0,7.0,8.0,9.0,10.0,7.0,7.5,8.5,[102],[3],"[100, 100]","[1, 1]"
1019,1019,A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,12,1.1727120535714286,-21.1845703125,-38.798828125,clairvoyant,101,7.5,8.5,7.0,9.0,7.0,7.0,8.0,9.0,10.0,7.0,7.5,8.5,[102],[3],"[100, 100]","[1, 1]"
1020,1020,A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,13,1.2684461805555556,-26.06652069091797,-47.8818359375,naive,102,6.0,7.625,7.0,5.0,4.5,7.5,8.0,8.0,8.0,6.5,6.0,7.625,[103],[3],"[89, 101]","[1, 3]"
1021,1021,A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,13,2.110080295138889,-31.75830078125,-43.02685546875,clairvoyant,102,6.0,7.625,7.0,5.0,4.5,7.5,8.0,8.0,8.0,6.5,6.0,7.625,[103],[3],"[89, 101]","[1, 3]"
1022,1022,A short story titled 'The Rock',openai-community/gpt2-xl,max,6,13,1.1788194444444444,-29.9599609375,-58.857421875,naive,102,6.0,7.625,7.0,5.0,4.5,7.5,8.0,8.0,8.0,6.5,6.0,7.625,[103],[3],"[89, 101]","[1, 3]"
1023,1023,A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,13,1.5040147569444444,-68.39453125,-67.53515625,clairvoyant,102,6.0,7.625,7.0,5.0,4.5,7.5,8.0,8.0,8.0,6.5,6.0,7.625,[103],[3],"[89, 101]","[1, 3]"
1024,1024,A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,13,1.7956271701388888,-47.91015625,-63.462890625,naive,102,6.0,7.625,7.0,5.0,4.5,7.5,8.0,8.0,8.0,6.5,6.0,7.625,[103],[3],"[89, 101]","[1, 3]"
1025,1025,A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,13,1.8761121961805556,-38.357421875,-51.861328125,clairvoyant,102,6.0,7.625,7.0,5.0,4.5,7.5,8.0,8.0,8.0,6.5,6.0,7.625,[103],[3],"[89, 101]","[1, 3]"
1026,1026,A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,13,1.2160373263888888,-30.803253173828125,-40.376953125,naive,102,6.0,7.625,7.0,5.0,4.5,7.5,8.0,8.0,8.0,6.5,6.0,7.625,[103],[3],"[89, 101]","[1, 3]"
1027,1027,A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,13,1.56103515625,-36.3955078125,-50.56494140625,clairvoyant,102,6.0,7.625,7.0,5.0,4.5,7.5,8.0,8.0,8.0,6.5,6.0,7.625,[103],[3],"[89, 101]","[1, 3]"
1028,1028,A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,13,1.3454861111111112,-33.98612976074219,-57.408203125,naive,102,6.0,7.625,7.0,5.0,4.5,7.5,8.0,8.0,8.0,6.5,6.0,7.625,[103],[3],"[89, 101]","[1, 3]"
1029,1029,A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,13,1.6207139756944444,-42.877830505371094,-71.6923828125,clairvoyant,102,6.0,7.625,7.0,5.0,4.5,7.5,8.0,8.0,8.0,6.5,6.0,7.625,[103],[3],"[89, 101]","[1, 3]"
1030,1030,A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,14,1.1343831270933151,-41.54639625549317,-65.10205078125,naive,103,6.625,6.3125,7.0,6.5,5.5,7.5,6.5,7.5,6.0,5.25,6.625,6.3125,[104],[6],[102],[3]
1031,1031,A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,14,1.0368311405181885,-32.2861704826355,-49.24871826171875,clairvoyant,103,6.625,6.3125,7.0,6.5,5.5,7.5,6.5,7.5,6.0,5.25,6.625,6.3125,[104],[6],[102],[3]
1032,1032,A short story titled 'The Rock',openai-community/gpt2-xl,max,6,14,0.948645830154419,-32.75,-50.740234375,naive,103,6.625,6.3125,7.0,6.5,5.5,7.5,6.5,7.5,6.0,5.25,6.625,6.3125,[104],[6],[102],[3]
1033,1033,A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,14,1.0571069717407229,-35.213623046875,-47.00390625,clairvoyant,103,6.625,6.3125,7.0,6.5,5.5,7.5,6.5,7.5,6.0,5.25,6.625,6.3125,[104],[6],[102],[3]
1034,1034,A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,14,1.5564530491828918,-42.372039794921875,-49.61286163330078,naive,103,6.625,6.3125,7.0,6.5,5.5,7.5,6.5,7.5,6.0,5.25,6.625,6.3125,[104],[6],[102],[3]
1035,1035,A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,14,1.4457245469093325,-49.9765625,-61.30078125,clairvoyant,103,6.625,6.3125,7.0,6.5,5.5,7.5,6.5,7.5,6.0,5.25,6.625,6.3125,[104],[6],[102],[3]
1036,1036,A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,14,1.0974140167236328,-9.52880859375,-23.578125,naive,103,6.625,6.3125,7.0,6.5,5.5,7.5,6.5,7.5,6.0,5.25,6.625,6.3125,[104],[6],[102],[3]
1037,1037,A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,14,1.23317289352417,-38.19384765625,-57.92461395263672,clairvoyant,103,6.625,6.3125,7.0,6.5,5.5,7.5,6.5,7.5,6.0,5.25,6.625,6.3125,[104],[6],[102],[3]
